year,round,country,driver_nationality,constructor_nationality,grid_position,is_2017_plus_era,is_2022_plus_era,is_covid_season_2020,has_sprint_format,driver_career_total_points,driver_career_avg_points,driver_career_avg_position,driver_career_race_count,driver_career_wins,driver_career_podiums,constructor_career_total_points,constructor_career_avg_points,constructor_career_avg_position,constructor_career_race_count,constructor_career_wins,constructor_career_podiums,driver_track_avg_position,driver_track_race_count,constructor_track_avg_position,constructor_track_race_count,driver_abbreviation,driver_number,air_temp,track_temp,humidity,wind_speed,main_compound,is_soft_primary,is_hard_primary,is_medium_primary,is_intermediate,is_wet,temp_differential,is_hot_conditions,is_cold_conditions,is_high_track_temp,is_high_humidity,is_low_humidity,is_windy_conditions,has_fastf1_data,race_size,typology,enneagram,heaight,why_choose_number_categorical,target_position,group_key
2019,15,Singapore,French,Italian,12.0,1,0,0,0,445.0,2.602,11.538,171,1,5,171.0,1.379,12.823,124,0,2,10.8,5,12.167,6,GAS,10.0,30.0,35.8,66.5,1.9,HARD,0.0,1.0,0.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,9w1,177,Celebrity Connection,8,2019_15
2019,15,Singapore,German,French,8.0,1,0,0,0,238.0,1.831,12.485,130,0,1,451.0,2.854,11.405,158,0,3,11.0,5,10.167,6,HUL,27.0,30.0,35.8,66.5,1.9,HARD,0.0,1.0,0.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,9w1,184,Personal Connection,9,2019_15
2019,15,Singapore,Italian,Swiss,11.0,1,0,0,0,21.0,0.339,13.855,62,0,0,147.0,0.707,13.385,208,0,0,10.0,1,14.667,6,GIO,99.0,30.0,35.8,66.5,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFJ,9w1,185,Personal Connection,10,2019_15
2019,15,Singapore,French,American,17.0,1,0,0,0,75.0,0.974,13.701,77,0,0,302.0,0.812,14.051,372,0,0,11.667,3,13.25,12,GRO,8.0,30.0,35.8,66.5,1.9,SOFT,1.0,0.0,0.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFP,3w2,179,Karting Success,11,2019_15
2019,15,Singapore,Spanish,British,7.0,1,0,0,0,1167.5,6.311,8.903,185,4,28,2325.0,6.25,9.172,372,19,66,5.833,6,7.0,12,SAI,55.0,30.0,35.8,66.5,1.9,HARD,0.0,1.0,0.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INTJ,1w9,178,Personal Connection,12,2019_15
2019,15,Singapore,Canadian,British,16.0,1,0,0,0,314.0,1.707,12.462,184,0,3,283.0,3.724,10.632,76,1,4,12.5,6,16.0,2,STR,18.0,30.0,35.8,66.5,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,9w1,182,Other Racing Achievements,13,2019_15
2019,15,Singapore,Australian,French,20.0,1,0,0,0,704.0,4.757,10.331,148,4,14,451.0,2.854,11.405,158,0,3,9.0,5,10.167,6,RIC,3.0,30.0,35.8,66.5,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,179,Karting Success,14,2019_15
2019,15,Singapore,Russian,Italian,15.0,1,0,0,0,74.0,1.396,12.038,53,0,1,171.0,1.379,12.823,124,0,2,15.5,2,12.167,6,KVY,26.0,30.0,35.8,66.5,1.9,SOFT,1.0,0.0,0.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENTP,8w7,175,Karting Success,15,2019_15
2019,15,Singapore,Polish,British,19.0,1,0,0,0,1.0,0.043,16.783,23,0,0,263.0,0.709,14.367,371,0,3,16.0,1,15.0,12,,,30.0,35.8,66.5,1.9,,,,,,,5.799999999999997,,,,,,,False,20,ISTP,6w5,183,,16,2019_15
2019,15,Singapore,Danish,American,14.0,1,0,0,0,134.0,0.924,13.821,145,0,0,302.0,0.812,14.051,372,0,0,14.833,6,13.25,12,MAG,20.0,30.0,35.8,66.5,1.9,HARD,0.0,1.0,0.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,8w9,174,Karting Success,17,2019_15
2019,15,Singapore,Finnish,Swiss,13.0,1,0,0,0,513.0,5.182,10.02,99,1,19,147.0,0.707,13.385,208,0,0,14.333,3,14.667,6,RAI,7.0,30.0,35.8,66.5,1.9,HARD,0.0,1.0,0.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,5w4,175,Karting Success,18,2019_15
2019,15,Singapore,Mexican,British,10.0,1,0,0,0,1218.0,7.293,8.204,167,6,32,283.0,3.724,10.632,76,1,4,9.833,6,16.0,2,PER,11.0,30.0,35.8,66.5,1.9,HARD,0.0,1.0,0.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,5w6,173,Karting Success,19,2019_15
2019,15,Singapore,British,British,18.0,1,0,0,0,866.0,5.972,9.834,145,4,22,263.0,0.709,14.367,371,0,3,13.5,4,15.0,12,RUS,63.0,30.0,35.8,66.5,1.9,HARD,0.0,1.0,0.0,0.0,0.0,5.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFJ,2w3,185,Personal Connection,20,2019_15
2019,16,Russia,British,German,2.0,1,0,0,0,2680.5,14.489,4.53,185,52,98,4817.5,12.95,5.218,372,66,178,2.0,5,2.1,10,HAM,44.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,3w4,174,Personal Connection,1,2019_16
2019,16,Russia,Finnish,German,5.0,1,0,0,0,1377.0,8.148,8.698,169,10,58,4817.5,12.95,5.218,372,66,178,2.2,5,2.1,10,BOT,77.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,6w5,173,Personal Connection,2,2019_16
2019,16,Russia,Monegasque,Italian,1.0,1,0,0,0,1519.0,9.151,7.482,166,8,48,3790.5,10.19,6.71,372,24,127,7.75,4,7.0,10,LEC,16.0,22.0,34.3,67.4,1.9,SOFT,1.0,0.0,0.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,1w2,180,Luck or Symbolism,3,2019_16
2019,16,Russia,Dutch,Austrian,4.0,1,0,0,0,2900.5,15.594,4.833,186,66,113,4407.5,11.848,6.489,372,74,155,3.6,5,6.5,10,VER,33.0,22.0,34.3,67.4,1.9,SOFT,1.0,0.0,0.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,8w7,181,Championship,4,2019_16
2019,16,Russia,Thai,Austrian,19.0,1,0,0,0,308.0,2.525,11.656,122,0,2,4407.5,11.848,6.489,372,74,155,7.5,2,6.5,10,ALB,23.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,4w3,186,Celebrity Connection,5,2019_16
2019,16,Russia,Spanish,British,6.0,1,0,0,0,1167.5,6.311,8.903,185,4,28,2325.0,6.25,9.172,372,19,66,11.0,5,12.3,10,SAI,55.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INTJ,1w9,178,Personal Connection,6,2019_16
2019,16,Russia,Mexican,British,12.0,1,0,0,0,1218.0,7.293,8.204,167,6,32,283.0,3.724,10.632,76,1,4,7.2,5,10.5,4,PER,11.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,5w6,173,Karting Success,7,2019_16
2019,16,Russia,British,British,8.0,1,0,0,0,1234.0,8.51,7.407,145,9,39,2325.0,6.25,9.172,372,19,66,10.0,3,12.3,10,NOR,4.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,170,Pragmatic Choice,8,2019_16
2019,16,Russia,Danish,American,14.0,1,0,0,0,134.0,0.924,13.821,145,0,0,302.0,0.812,14.051,372,0,0,10.5,4,14.7,10,MAG,20.0,22.0,34.3,67.4,1.9,SOFT,1.0,0.0,0.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,8w9,174,Karting Success,9,2019_16
2019,16,Russia,German,French,7.0,1,0,0,0,238.0,1.831,12.485,130,0,1,451.0,2.854,11.405,158,0,3,10.0,3,12.0,8,HUL,27.0,22.0,34.3,67.4,1.9,SOFT,1.0,0.0,0.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,9w1,184,Personal Connection,10,2019_16
2019,16,Russia,Canadian,British,15.0,1,0,0,0,314.0,1.707,12.462,184,0,3,283.0,3.724,10.632,76,1,4,13.6,5,10.5,4,STR,18.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,9w1,182,Other Racing Achievements,11,2019_16
2019,16,Russia,Russian,Italian,20.0,1,0,0,0,74.0,1.396,12.038,53,0,1,171.0,1.379,12.823,124,0,2,10.667,3,14.5,6,KVY,26.0,22.0,34.3,67.4,1.9,HARD,0.0,1.0,0.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENTP,8w7,175,Karting Success,12,2019_16
2019,16,Russia,Finnish,Swiss,16.0,1,0,0,0,513.0,5.182,10.02,99,1,19,147.0,0.707,13.385,208,0,0,8.4,5,12.833,6,RAI,7.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,5w4,175,Karting Success,13,2019_16
2019,16,Russia,French,Italian,11.0,1,0,0,0,445.0,2.602,11.538,171,1,5,171.0,1.379,12.823,124,0,2,13.75,4,14.5,6,GAS,10.0,22.0,34.3,67.4,1.9,SOFT,1.0,0.0,0.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,9w1,177,Celebrity Connection,14,2019_16
2019,16,Russia,Italian,Swiss,13.0,1,0,0,0,21.0,0.339,13.855,62,0,0,147.0,0.707,13.385,208,0,0,14.0,3,12.833,6,GIO,99.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFJ,9w1,185,Personal Connection,15,2019_16
2019,16,Russia,Polish,British,18.0,1,0,0,0,1.0,0.043,16.783,23,0,0,263.0,0.709,14.367,371,0,3,16.0,1,14.9,10,,,22.0,34.3,67.4,1.9,,,,,,,12.299999999999995,,,,,,,False,20,ISTP,6w5,183,,16,2019_16
2019,16,Russia,British,British,17.0,1,0,0,0,866.0,5.972,9.834,145,4,22,263.0,0.709,14.367,371,0,3,15.0,3,14.9,10,RUS,63.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFJ,2w3,185,Personal Connection,17,2019_16
2019,16,Russia,German,Italian,3.0,1,0,0,0,990.0,8.182,8.174,121,11,36,3790.5,10.19,6.71,372,24,127,9.6,5,7.0,10,VET,5.0,22.0,34.3,67.4,1.9,SOFT,1.0,0.0,0.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFJ,9w1,175,Karting Success,18,2019_16
2019,16,Russia,Australian,French,10.0,1,0,0,0,704.0,4.757,10.331,148,4,14,451.0,2.854,11.405,158,0,3,10.2,5,12.0,8,RIC,3.0,22.0,34.3,67.4,1.9,MEDIUM,0.0,0.0,1.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,179,Karting Success,19,2019_16
2019,16,Russia,French,American,9.0,1,0,0,0,75.0,0.974,13.701,77,0,0,302.0,0.812,14.051,372,0,0,16.75,4,14.7,10,GRO,8.0,22.0,34.3,67.4,1.9,SOFT,1.0,0.0,0.0,0.0,0.0,12.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFP,3w2,179,Karting Success,20,2019_16
2019,17,Japan,Finnish,German,3.0,1,0,0,0,1377.0,8.148,8.698,169,10,58,4817.5,12.95,5.218,372,66,178,9.333,6,4.571,14,BOT,77.0,21.6,32.2,57.5,5.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,6w5,173,Personal Connection,1,2019_17
2019,17,Japan,German,Italian,1.0,1,0,0,0,990.0,8.182,8.174,121,11,36,3790.5,10.19,6.71,372,24,127,8.25,4,6.643,14,VET,5.0,21.6,32.2,57.5,5.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFJ,9w1,175,Karting Success,2,2019_17
2019,17,Japan,British,German,4.0,1,0,0,0,2680.5,14.489,4.53,185,52,98,4817.5,12.95,5.218,372,66,178,4.429,7,4.571,14,HAM,44.0,21.6,32.2,57.5,5.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,3w4,174,Personal Connection,3,2019_17
2019,17,Japan,Thai,Austrian,6.0,1,0,0,0,308.0,2.525,11.656,122,0,2,4407.5,11.848,6.489,372,74,155,13.8,5,5.214,14,ALB,23.0,21.6,32.2,57.5,5.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,4w3,186,Celebrity Connection,4,2019_17
2019,17,Japan,Spanish,British,7.0,1,0,0,0,1167.5,6.311,8.903,185,4,28,2325.0,6.25,9.172,372,19,66,11.0,7,8.143,14,SAI,55.0,21.6,32.2,57.5,5.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INTJ,1w9,178,Personal Connection,5,2019_17
2019,17,Japan,Monegasque,Italian,2.0,1,0,0,0,1519.0,9.151,7.482,166,8,48,3790.5,10.19,6.71,372,24,127,6.5,6,6.643,14,LEC,16.0,21.6,32.2,57.5,5.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,1w2,180,Luck or Symbolism,6,2019_17
2019,17,Japan,French,Italian,9.0,1,0,0,0,445.0,2.602,11.538,171,1,5,171.0,1.379,12.823,124,0,2,12.571,7,12.333,6,GAS,10.0,21.6,32.2,57.5,5.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFP,9w1,177,Celebrity Connection,7,2019_17
2019,17,Japan,Mexican,British,17.0,1,0,0,0,1218.0,7.293,8.204,167,6,32,283.0,3.724,10.632,76,1,4,7.5,6,8.5,2,PER,11.0,21.6,32.2,57.5,5.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISFJ,5w6,173,Karting Success,8,2019_17
2019,17,Japan,Canadian,British,12.0,1,0,0,0,314.0,1.707,12.462,184,0,3,283.0,3.724,10.632,76,1,4,14.857,7,8.5,2,STR,18.0,21.6,32.2,57.5,5.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,INFP,9w1,182,Other Racing Achievements,9,2019_17
2019,17,Japan,Russian,Italian,14.0,1,0,0,0,74.0,1.396,12.038,53,0,1,171.0,1.379,12.823,124,0,2,10.0,1,12.333,6,KVY,26.0,21.6,32.2,57.5,5.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENTP,8w7,175,Karting Success,10,2019_17
2019,17,Japan,British,British,8.0,1,0,0,0,1234.0,8.51,7.407,145,9,39,2325.0,6.25,9.172,372,19,66,6.0,5,8.143,14,NOR,4.0,21.6,32.2,57.5,5.5,HARD,0.0,1.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,170,Pragmatic Choice,11,2019_17
2019,17,Japan,Finnish,Swiss,13.0,1,0,0,0,513.0,5.182,10.02,99,1,19,147.0,0.707,13.385,208,0,0,7.333,3,15.0,6,RAI,7.0,21.6,32.2,57.5,5.5,HARD,0.0,1.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,5w4,175,Karting Success,12,2019_17
2019,17,Japan,French,American,10.0,1,0,0,0,75.0,0.974,13.701,77,0,0,302.0,0.812,14.051,372,0,0,10.0,3,13.214,14,GRO,8.0,21.6,32.2,57.5,5.5,HARD,0.0,1.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFP,3w2,179,Karting Success,13,2019_17
2019,17,Japan,Italian,Swiss,11.0,1,0,0,0,21.0,0.339,13.855,62,0,0,147.0,0.707,13.385,208,0,0,14.0,1,15.0,6,GIO,99.0,21.6,32.2,57.5,5.5,HARD,0.0,1.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ESFJ,9w1,185,Personal Connection,14,2019_17
2019,17,Japan,Danish,American,19.0,1,0,0,0,134.0,0.924,13.821,145,0,0,302.0,0.812,14.051,372,0,0,14.167,6,13.214,14,MAG,20.0,21.6,32.2,57.5,5.5,HARD,0.0,1.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,8w9,174,Karting Success,15,2019_17
2019,17,Japan,British,British,18.0,1,0,0,0,866.0,5.972,9.834,145,4,22,263.0,0.709,14.367,371,0,3,8.6,5,15.286,14,RUS,63.0,21.6,32.2,57.5,5.5,HARD,0.0,1.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFJ,2w3,185,Personal Connection,16,2019_17
2019,17,Japan,Polish,British,20.0,1,0,0,0,1.0,0.043,16.783,23,0,0,263.0,0.709,14.367,371,0,3,17.0,1,15.286,14,,,21.6,32.2,57.5,5.5,,,,,,,10.6,,,,,,,False,20,ISTP,6w5,183,,17,2019_17
2019,17,Japan,Dutch,Austrian,5.0,1,0,0,0,2900.5,15.594,4.833,186,66,113,4407.5,11.848,6.489,372,74,155,3.857,7,5.214,14,VER,33.0,21.6,32.2,57.5,5.5,SOFT,1.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,8w7,181,Championship,18,2019_17
2019,17,Japan,Australian,French,16.0,1,0,0,0,704.0,4.757,10.331,148,4,14,451.0,2.854,11.405,158,0,3,11.2,5,16.167,6,RIC,3.0,21.6,32.2,57.5,5.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ENFP,7w6,179,Karting Success,19,2019_17
2019,17,Japan,German,French,15.0,1,0,0,0,238.0,1.831,12.485,130,0,1,451.0,2.854,11.405,158,0,3,16.167,6,16.167,6,HUL,27.0,21.6,32.2,57.5,5.5,MEDIUM,0.0,0.0,1.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,True,20,ISTP,9w1,184,Personal Connection,20,2019_17
2019,18,Mexico,British,German,4.0,1,0,0,0,2680.5,14.489,4.53,185,52,98,4817.5,12.95,5.218,372,66,178,3.429,7,4.571,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISFP,3w4,174,Personal Connection,1,2019_18
2019,18,Mexico,German,Italian,3.0,1,0,0,0,990.0,8.182,8.174,121,11,36,3790.5,10.19,6.71,372,24,127,5.8,5,3.643,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,INFJ,9w1,175,Karting Success,2,2019_18
2019,18,Mexico,Finnish,German,6.0,1,0,0,0,1377.0,8.148,8.698,169,10,58,4817.5,12.95,5.218,372,66,178,9.143,7,4.571,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISTP,6w5,173,Personal Connection,3,2019_18
2019,18,Mexico,Monegasque,Italian,2.0,1,0,0,0,1519.0,9.151,7.482,166,8,48,3790.5,10.19,6.71,372,24,127,4.667,6,3.643,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,INFP,1w2,180,Luck or Symbolism,4,2019_18
2019,18,Mexico,Thai,Austrian,5.0,1,0,0,0,308.0,2.525,11.656,122,0,2,4407.5,11.848,6.489,372,74,155,11.25,4,7.286,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISFP,4w3,186,Celebrity Connection,5,2019_18
2019,18,Mexico,Dutch,Austrian,1.0,1,0,0,0,2900.5,15.594,4.833,186,66,113,4407.5,11.848,6.489,372,74,155,2.429,7,7.286,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISTP,8w7,181,Championship,6,2019_18
2019,18,Mexico,Mexican,British,11.0,1,0,0,0,1218.0,7.293,8.204,167,6,32,283.0,3.724,10.632,76,1,4,10.714,7,9.5,2,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISFJ,5w6,173,Karting Success,7,2019_18
2019,18,Mexico,Australian,French,13.0,1,0,0,0,704.0,4.757,10.331,148,4,14,451.0,2.854,11.405,158,0,3,11.833,6,13.0,6,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ENFP,7w6,179,Karting Success,8,2019_18
2019,18,Mexico,French,Italian,10.0,1,0,0,0,445.0,2.602,11.538,171,1,5,171.0,1.379,12.823,124,0,2,9.714,7,12.5,6,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISFP,9w1,177,Celebrity Connection,9,2019_18
2019,18,Mexico,German,French,12.0,1,0,0,0,238.0,1.831,12.485,130,0,1,451.0,2.854,11.405,158,0,3,11.4,5,13.0,6,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISTP,9w1,184,Personal Connection,10,2019_18
2019,18,Mexico,Russian,Italian,9.0,1,0,0,0,74.0,1.396,12.038,53,0,1,171.0,1.379,12.823,124,0,2,11.0,1,12.5,6,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ENTP,8w7,175,Karting Success,11,2019_18
2019,18,Mexico,Canadian,British,16.0,1,0,0,0,314.0,1.707,12.462,184,0,3,283.0,3.724,10.632,76,1,4,12.429,7,9.5,2,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,INFP,9w1,182,Other Racing Achievements,12,2019_18
2019,18,Mexico,Spanish,British,7.0,1,0,0,0,1167.5,6.311,8.903,185,4,28,2325.0,6.25,9.172,372,19,66,9.143,7,10.286,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,INTJ,1w9,178,Personal Connection,13,2019_18
2019,18,Mexico,Italian,Swiss,15.0,1,0,0,0,21.0,0.339,13.855,62,0,0,147.0,0.707,13.385,208,0,0,12.5,2,13.0,8,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ESFJ,9w1,185,Personal Connection,14,2019_18
2019,18,Mexico,Danish,American,17.0,1,0,0,0,134.0,0.924,13.821,145,0,0,302.0,0.812,14.051,372,0,0,13.5,6,14.571,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISTP,8w9,174,Karting Success,15,2019_18
2019,18,Mexico,British,British,19.0,1,0,0,0,866.0,5.972,9.834,145,4,22,263.0,0.709,14.367,371,0,3,9.4,5,13.929,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ENFJ,2w3,185,Personal Connection,16,2019_18
2019,18,Mexico,French,American,18.0,1,0,0,0,75.0,0.974,13.701,77,0,0,302.0,0.812,14.051,372,0,0,16.0,3,14.571,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ESFP,3w2,179,Karting Success,17,2019_18
2019,18,Mexico,Polish,British,20.0,1,0,0,0,1.0,0.043,16.783,23,0,0,263.0,0.709,14.367,371,0,3,18.0,1,13.929,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISTP,6w5,183,,18,2019_18
2019,18,Mexico,Finnish,Swiss,14.0,1,0,0,0,513.0,5.182,10.02,99,1,19,147.0,0.707,13.385,208,0,0,8.25,4,13.0,8,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ISTP,5w4,175,Karting Success,19,2019_18
2019,18,Mexico,British,British,8.0,1,0,0,0,1234.0,8.51,7.407,145,9,39,2325.0,6.25,9.172,372,19,66,9.2,5,10.286,14,,,23.2,41.6,46.3,1.3,,,,,,,18.4,,,,,,,False,20,ENFP,7w6,170,Pragmatic Choice,20,2019_18
2019,19,USA,Finnish,German,1.0,1,0,0,0,1377.0,8.148,8.698,169,10,58,4817.5,12.95,5.218,372,66,178,9.286,7,5.857,14,,,21.5,29.1,29.2,2.6,,,,,,,7.600000000000001,,,,,,,False,20,ISTP,6w5,173,Personal Connection,1,2019_19
2019,19,USA,British,German,5.0,1,0,0,0,2680.5,14.489,4.53,185,52,98,4817.5,12.95,5.218,372,66,178,7.0,7,5.857,14,,,21.5,29.1,29.2,2.6,,,,,,,7.600000000000001,,,,,,,False,20,ISFP,3w4,174,Personal Connection,2,2019_19
2019,19,USA,Dutch,Austrian,3.0,1,0,0,0,2900.5,15.594,4.833,186,66,113,4407.5,11.848,6.489,372,74,155,2.143,7,5.143,14,,,21.5,29.1,29.2,2.6,,,,,,,7.600000000000001,,,,,,,False,20,ISTP,8w7,181,Championship,3,2019_19
2019,19,USA,Monegasque,Italian,4.0,1,0,0,0,1519.0,9.151,7.482,166,8,48,3790.5,10.19,6.71,372,24,127,7.833,6,6.714,14,,,21.5,29.1,29.2,2.6,,,,,,,7.600000000000001,,,,,,,False,20,INFP,1w2,180,Luck or Symbolism,4,2019_19
2019,19,USA,Thai,Austrian,6.0,1,0,0,0,308.0,2.525,11.656,122,0,2,4407.5,11.848,6.489,372,74,155,10.75,4,5.143,14,,,21.5,29.1,29.2,2.6,,,,,,,7.600000000000001,,,,,,,False,20,ISFP,4w3,186,Celebrity Connection,5,2019_19
2019,19,USA,Australian,French,9.0,1,0,0,0,704.0,4.757,10.331,148,4,14,451.0,2.854,11.405,158,0,3,12.667,6,9.167,6,,,21.5,29.1,29.2,2.6,,,,,,,7.600000000000001,,,,,,,False,20,ENFP,7w6,179,Karting Success,6,2019_19
2019,19,USA,British,British,8.0,1,0,0,0,1234.0,8.51,7.407,145,9,39,2325.0,6.25,9.172,372,19,66,5.4,5,9.714,14,,,21.5,29.1,29.2,2.6,,,,,,,7.600000000000001,,,,,,,False,20,ENFP,7w6,170,Pragmatic Choice,7,2019_19
